   1.688296	   1.652543
   1.777153	   1.514772
   1.866011	   1.377040
   1.954868	   1.240050
   2.043726	   1.104470
   2.132584	   0.970926
   2.221441	   0.840000
   2.310299	   0.712229
   2.399157	   0.588097
   2.488014	   0.468039
   2.576872	   0.352437
   2.665730	   0.241622
   2.754587	   0.135870
   2.843445	   0.035410
   2.932303	  -0.059578
   3.021160	  -0.148959
   3.110018	  -0.232641
   3.198876	  -0.310570
   3.287733	  -0.382725
   3.376591	  -0.449117
   3.465449	  -0.509781
   3.554306	  -0.564772
   3.643164	  -0.614160
   3.732022	  -0.630779
   3.820879	  -0.620156
   3.909737	  -0.610330
   3.998595	  -0.601556
   4.087452	  -0.594057
   4.176310	  -0.588022
   4.265168	  -0.583602
   4.354025	  -0.580906

   4.442883	  -0.580000
   4.531741	  -0.576172
   4.620598	  -0.564703
   4.709456	  -0.545637
   4.798314	  -0.519051
   4.887171	  -0.485050
   4.976029	  -0.443766
   5.064887	  -0.395364
   5.153744	  -0.340035
   5.242602	  -0.277996
   5.331460	  -0.209493
   5.420317	  -0.134796
   5.509175	  -0.054199
   5.598033	   0.031979
   5.686890	   0.123397
   5.775748	   0.219697
   5.864605	   0.320496
   5.953463	   0.425398
   6.042321	   0.533988
   6.131178	   0.645838
   6.220036	   0.760507
   6.308894	   0.877542
   6.397751	   0.996480
   6.486609	   1.116854
   6.575467	   1.238186
   6.664324	   1.360000
   6.753182	   1.481814
   6.842040	   1.603146
   6.930897	   1.723520
   7.019755	   1.842458
   7.108613	   1.959493
   7.197470	   2.074162
   7.286328	   2.186012
   7.375186	   2.294602
   7.464043	   2.399504
   7.552901	   2.500303
   7.641759	   2.596603
   7.730616	   2.688021
   7.819474	   2.774199
   7.908332	   2.854796
   7.997189	   2.929493
   8.086047	   2.997996
   8.174905	   3.060035
   8.263762	   3.115364
   8.352620	   3.163766
   8.441478	   3.205050
   8.530335	   3.239051
   8.619193	   3.265637
   8.708051	   3.284703
   8.796908	   3.296172

   8.885766	   3.300000
   8.948598	   3.297634
   9.011430	   3.290563
   9.074261	   3.278871
   9.137093	   3.262698
   9.199925	   3.242238
   9.262757	   3.217738
   9.325589	   3.189500
   9.388421	   3.157871
   9.451253	   3.123247
   9.514084	   3.086065
   9.576916	   3.046801
   9.639748	   3.005955
   9.702580	   2.964053
   9.765412	   2.921629
   9.828244	   2.879218
   9.891076	   2.837342
   9.953907	   2.796495
  10.016739	   2.757135
  10.079571	   2.719670
  10.142403	   2.684445
  10.205235	   2.651741
  10.268067	   2.621767
  10.330898	   2.594659
  10.393730	   2.570483
  10.456562	   2.549242
  10.519394	   2.530881
  10.582226	   2.515296
  10.645058	   2.502342
  10.707890	   2.491848
  10.770721	   2.483615
  10.833553	   2.477436
  10.896385	   2.473091
  10.959217	   2.470360
  11.022049	   2.469028
  11.084881	   2.468880
  11.147713	   2.469716
  11.210544	   2.471340
  11.273376	   2.473572
  11.336208	   2.476244
  11.399040	   2.479200
  11.461872	   2.482299
  11.524704	   2.485412
  11.587536	   2.488425
  11.650367	   2.491238
  11.713199	   2.493764
  11.776031	   2.495930
  11.838863	   2.497676
  11.901695	   2.498956
  11.964527	   2.499737

  12.027359	   2.500000
  12.090190	   2.499737
  12.153022	   2.498956
  12.215854	   2.497676
  12.278686	   2.495930
  12.341518	   2.493764
  12.404350	   2.491238
  12.467182	   2.488425
  12.530013	   2.485412
  12.592845	   2.482299
  12.655677	   2.479200
  12.718509	   2.476244
  12.781341	   2.473572
  12.844173	   2.471340
  12.907004	   2.469716
  12.969836	   2.468880
  13.032668	   2.469028
  13.095500	   2.470360
  13.158332	   2.473091
  13.221164	   2.477436
  13.283996	   2.483615
  13.346827	   2.491848
  13.409659	   2.502342
  13.472491	   2.515296
  13.535323	   2.530881
  13.598155	   2.549242
  13.660987	   2.570483
  13.723819	   2.594659
  13.786650	   2.621767
  13.849482	   2.651741
  13.912314	   2.684445
  13.975146	   2.719670
  14.037978	   2.757135
  14.100810	   2.796495
  14.163642	   2.837342
  14.226473	   2.879218
  14.289305	   2.921629
  14.352137	   2.964053
  14.414969	   3.005955
  14.477801	   3.046801
  14.540633	   3.086065
  14.603465	   3.123247
  14.666296	   3.157871
  14.729128	   3.189500
  14.791960	   3.217738
  14.854792	   3.242238
  14.917624	   3.262698
  14.980456	   3.278871
  15.043287	   3.290563
  15.106119	   3.297634
